"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Mèxic",64
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Mèxic",44
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Mèxic",30
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Mèxic",0
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Mèxic",20
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Mèxic",12
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Mèxic",23
2021,4,"Les Corts",19,"les Corts","Homes","Mèxic",68
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Mèxic",20
2021,4,"Les Corts",21,"Pedralbes","Homes","Mèxic",18
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Mèxic",10
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Mèxic",39
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Mèxic",13
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Mèxic",92
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Mèxic",49
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Mèxic",21
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Mèxic",1
2021,6,"Gràcia",29,"el Coll","Homes","Mèxic",32
2021,6,"Gràcia",30,"la Salut","Homes","Mèxic",2
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Mèxic",16
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Mèxic",3
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Mèxic",21
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Mèxic",71
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Mèxic",1
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Mèxic",10
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Mèxic",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Mèxic",13
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Mèxic",12
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Mèxic",14
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Mèxic",5
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Mèxic",0
2021,7,"Horta-Guinardó",43,"Horta","Homes","Mèxic",9
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Mèxic",2
2021,8,"Nou Barris",45,"Porta","Homes","Mèxic",62
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Mèxic",4
2021,8,"Nou Barris",47,"Can Peguera","Homes","Mèxic",6
2021,8,"Nou Barris",48,"la Guineueta","Homes","Mèxic",5
2021,8,"Nou Barris",49,"Canyelles","Homes","Mèxic",2
2021,8,"Nou Barris",50,"les Roquetes","Homes","Mèxic",0
2021,8,"Nou Barris",51,"Verdun","Homes","Mèxic",5
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Mèxic",0
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Mèxic",1
2021,8,"Nou Barris",54,"Torre Baró","Homes","Mèxic",0
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Mèxic",3
2021,8,"Nou Barris",56,"Vallbona","Homes","Mèxic",94
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Mèxic",14
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Mèxic",11
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Mèxic",10
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Mèxic",14
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Mèxic",42
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Mèxic",20
2021,9,"Sant Andreu",63,"Navas","Homes","Mèxic",35
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Mèxic",12
2021,10,"Sant Martí",65,"el Clot","Homes","Mèxic",33
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Mèxic",16
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Mèxic",103
2021,10,"Sant Martí",68,"el Poblenou","Homes","Mèxic",14
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Mèxic",19
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Mèxic",11
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Mèxic",7
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Mèxic",118
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Mèxic",97
2021,1,"Ciutat Vella",1,"el Raval","Homes","Paraguai",35
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Paraguai",26
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Paraguai",26
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Paraguai",8
2021,2,"Eixample",5,"el Fort Pienc","Homes","Paraguai",15
2021,2,"Eixample",6,"la Sagrada Família","Homes","Paraguai",3
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Paraguai",14
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Paraguai",22
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Paraguai",42
2021,2,"Eixample",10,"Sant Antoni","Homes","Paraguai",52
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Paraguai",26
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Paraguai",17
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Paraguai",29
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Paraguai",3
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Paraguai",3
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Paraguai",10
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Paraguai",4
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Paraguai",4
2021,4,"Les Corts",19,"les Corts","Homes","Paraguai",20
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Paraguai",23
2021,4,"Les Corts",21,"Pedralbes","Homes","Paraguai",9
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Paraguai",10
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Paraguai",12
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Paraguai",12
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Paraguai",27
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Paraguai",11
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Paraguai",32
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Paraguai",1
2021,6,"Gràcia",29,"el Coll","Homes","Paraguai",90
2021,6,"Gràcia",30,"la Salut","Homes","Paraguai",6
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Paraguai",61
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Paraguai",16
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Paraguai",17
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Paraguai",13
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Paraguai",6
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Paraguai",2
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Paraguai",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Paraguai",22
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Paraguai",38
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Paraguai",53
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Paraguai",33
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Paraguai",0
2021,7,"Horta-Guinardó",43,"Horta","Homes","Paraguai",18
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Paraguai",6
2021,8,"Nou Barris",45,"Porta","Homes","Paraguai",15
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Paraguai",27
2021,8,"Nou Barris",47,"Can Peguera","Homes","Paraguai",34
2021,8,"Nou Barris",48,"la Guineueta","Homes","Paraguai",25
2021,8,"Nou Barris",49,"Canyelles","Homes","Paraguai",17
2021,8,"Nou Barris",50,"les Roquetes","Homes","Paraguai",5
2021,8,"Nou Barris",51,"Verdun","Homes","Paraguai",3
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Paraguai",2
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Paraguai",14
2021,8,"Nou Barris",54,"Torre Baró","Homes","Paraguai",0
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Paraguai",11
2021,8,"Nou Barris",56,"Vallbona","Homes","Paraguai",52
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Paraguai",32
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Paraguai",27
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Paraguai",19
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Paraguai",12
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Paraguai",39
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Paraguai",36
2021,9,"Sant Andreu",63,"Navas","Homes","Paraguai",21
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Paraguai",0
2021,10,"Sant Martí",65,"el Clot","Homes","Paraguai",22
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Paraguai",4
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Paraguai",15
2021,10,"Sant Martí",68,"el Poblenou","Homes","Paraguai",10
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Paraguai",15
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Paraguai",13
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Paraguai",28
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Paraguai",20
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Paraguai",35
2021,1,"Ciutat Vella",1,"el Raval","Homes","Cuba",44
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Cuba",33
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Cuba",33
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Cuba",0
2021,2,"Eixample",5,"el Fort Pienc","Homes","Cuba",26
2021,2,"Eixample",6,"la Sagrada Família","Homes","Cuba",7
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Cuba",13
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Cuba",10
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Cuba",19
2021,2,"Eixample",10,"Sant Antoni","Homes","Cuba",40
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Cuba",13
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Cuba",27
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Cuba",13
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Cuba",0
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Cuba",0
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Cuba",4
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Cuba",1
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Cuba",8
2021,4,"Les Corts",19,"les Corts","Homes","Cuba",17
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Cuba",21
2021,4,"Les Corts",21,"Pedralbes","Homes","Cuba",6
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Cuba",5
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Cuba",33
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Cuba",5
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Cuba",31
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Cuba",15
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Cuba",31
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Cuba",11
2021,6,"Gràcia",29,"el Coll","Homes","Cuba",25
2021,6,"Gràcia",30,"la Salut","Homes","Cuba",8
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Cuba",29
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Cuba",9
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Cuba",1
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Cuba",15
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Cuba",3
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Cuba",5
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Cuba",3
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Cuba",17
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Cuba",26
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Cuba",30
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Cuba",18
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Cuba",2
2021,7,"Horta-Guinardó",43,"Horta","Homes","Cuba",15
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Cuba",2
2021,8,"Nou Barris",45,"Porta","Homes","Cuba",24
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Cuba",10
2021,8,"Nou Barris",47,"Can Peguera","Homes","Cuba",9
2021,8,"Nou Barris",48,"la Guineueta","Homes","Cuba",24
2021,8,"Nou Barris",49,"Canyelles","Homes","Cuba",3
2021,8,"Nou Barris",50,"les Roquetes","Homes","Cuba",2
2021,8,"Nou Barris",51,"Verdun","Homes","Cuba",5
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Cuba",2
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Cuba",8
2021,8,"Nou Barris",54,"Torre Baró","Homes","Cuba",2
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Cuba",5
2021,8,"Nou Barris",56,"Vallbona","Homes","Cuba",53
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Cuba",27
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Cuba",21
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Cuba",18
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Cuba",18
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Cuba",35
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Cuba",15
2021,9,"Sant Andreu",63,"Navas","Homes","Cuba",5
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Cuba",1
2021,10,"Sant Martí",65,"el Clot","Homes","Cuba",14
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Cuba",7
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Cuba",22
2021,10,"Sant Martí",68,"el Poblenou","Homes","Cuba",24
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Cuba",14
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Cuba",13
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Cuba",11
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Cuba",43
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Cuba",50
2021,1,"Ciutat Vella",1,"el Raval","Homes","El Salvador",38
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","El Salvador",13
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","El Salvador",28
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","El Salvador",0
2021,2,"Eixample",5,"el Fort Pienc","Homes","El Salvador",9
2021,2,"Eixample",6,"la Sagrada Família","Homes","El Salvador",4
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","El Salvador",2
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","El Salvador",15
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","El Salvador",16
2021,2,"Eixample",10,"Sant Antoni","Homes","El Salvador",40
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","El Salvador",16
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","El Salvador",33
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","El Salvador",24
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","El Salvador",11
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","El Salvador",0
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","El Salvador",6
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","El Salvador",2
2021,3,"Sants-Montjuïc",18,"Sants","Homes","El Salvador",6
2021,4,"Les Corts",19,"les Corts","Homes","El Salvador",12
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","El Salvador",11
2021,4,"Les Corts",21,"Pedralbes","Homes","El Salvador",3
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","El Salvador",5
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","El Salvador",24
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","El Salvador",5
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","El Salvador",22
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","El Salvador",13
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","El Salvador",11
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","El Salvador",4
2021,6,"Gràcia",29,"el Coll","Homes","El Salvador",28
2021,6,"Gràcia",30,"la Salut","Homes","El Salvador",2
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","El Salvador",60
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","El Salvador",16
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","El Salvador",5
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","El Salvador",9
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","El Salvador",2
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","El Salvador",1
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","El Salvador",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","El Salvador",32
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","El Salvador",34
2021,7,"Horta-Guinardó",40,"Montbau","Homes","El Salvador",39
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","El Salvador",14
2021,7,"Horta-Guinardó",42,"la Clota","Homes","El Salvador",1
2021,7,"Horta-Guinardó",43,"Horta","Homes","El Salvador",3
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","El Salvador",0
2021,8,"Nou Barris",45,"Porta","Homes","El Salvador",10
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","El Salvador",18
2021,8,"Nou Barris",47,"Can Peguera","Homes","El Salvador",20
2021,8,"Nou Barris",48,"la Guineueta","Homes","El Salvador",33
2021,8,"Nou Barris",49,"Canyelles","Homes","El Salvador",10
2021,8,"Nou Barris",50,"les Roquetes","Homes","El Salvador",4
2021,8,"Nou Barris",51,"Verdun","Homes","El Salvador",7
2021,8,"Nou Barris",52,"la Prosperitat","Homes","El Salvador",0
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","El Salvador",11
2021,8,"Nou Barris",54,"Torre Baró","Homes","El Salvador",0
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","El Salvador",21
2021,8,"Nou Barris",56,"Vallbona","Homes","El Salvador",26
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","El Salvador",28
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","El Salvador",10
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","El Salvador",10
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","El Salvador",5
2021,9,"Sant Andreu",61,"la Sagrera","Homes","El Salvador",17
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","El Salvador",5
2021,9,"Sant Andreu",63,"Navas","Homes","El Salvador",10
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","El Salvador",0
2021,10,"Sant Martí",65,"el Clot","Homes","El Salvador",4
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","El Salvador",0
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","El Salvador",7
2021,10,"Sant Martí",68,"el Poblenou","Homes","El Salvador",35
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","El Salvador",3
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","El Salvador",7
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","El Salvador",10
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","El Salvador",22
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","El Salvador",21
2021,1,"Ciutat Vella",1,"el Raval","Homes","Uruguai",42
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Uruguai",21
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Uruguai",30
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Uruguai",2
2021,2,"Eixample",5,"el Fort Pienc","Homes","Uruguai",19
2021,2,"Eixample",6,"la Sagrada Família","Homes","Uruguai",5
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Uruguai",9
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Uruguai",6
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Uruguai",9
2021,2,"Eixample",10,"Sant Antoni","Homes","Uruguai",29
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Uruguai",15
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Uruguai",20
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Uruguai",9
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Uruguai",5
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Uruguai",1
